Book_page,Year,Site,Nest_ID,Species,Observer,Date_found,how_found,Clutch_max,floatAge,ageMethod
2.24,2011,colv,11colvrnph081,rnph,dpavlik,2011-06-23,searcher,4,0,float
2.21,2011,colv,11colvrnph082,rnph,dpavlik,2011-06-24,searcher,4,1,float
2.24,2011,colv,11colvrnph083,rnph,dpavlik,2011-06-26,searcher,3,2,float
2.29,2011,colv,11colvrnph084,rnph,dpavlik,2011-06-27,searcher,4,4,float
2.04,2011,colv,11colvrnph174,rnph,bwilkinson,2011-06-20,searcher,4,0,float
2.22,2011,colv,11colvrnph190,rnph,bwilkinson,2011-06-25,searcher,4,2,float
2.23,2011,colv,11colvrnph194,rnph,bwilkinson,2011-06-27,searcher,3,3,float
2.16,2011,colv,11colvrnph310,rnph,khogrefe,2011-06-22,searcher,3,0,float
2.18,2011,colv,11colvrnph848,rnph,epalm,2011-06-22,searcher,4,4,float
2.19,2011,colv,11colvrnph849,rnph,epalm,2011-06-22,searcher,4,3,float
2.25,2011,colv,11colvrnph900,rnph,bwilkinson,2011-07-01,searcher,4,12,float
1.3,2011,colv,11colvrutu171,rutu,bwilkinson,2011-06-18,searcher,4,2,float
2.09,2011,colv,11colvrutu828,rutu,epalm,2011-06-20,searcher,4,1,float
2.08,2011,colv,11colvsepl827,sepl,epalm,2011-06-20,searcher,4,0,float
1.02,2011,colv,11colvsesa023,sesa,dpavlik,2011-06-06,searcher,4,2,float
1.04,2011,colv,11colvsesa033,sesa,dpavlik,2011-06-10,searcher,3,8,float
1.12,2011,colv,11colvsesa037,sesa,dpavlik,2011-06-11,searcher,4,11,float
2.28,2011,colv,11colvsesa040,sesa,dpavlik,2011-06-12,searcher,,,
1.2,2011,colv,11colvsesa042,sesa,dpavlik,2011-06-13,searcher,3,3,float
1.24,2011,colv,11colvsesa056,sesa,dpavlik,2011-06-16,bander,4,1,float
1.3,2011,colv,11colvsesa057,sesa,dpavlik,2011-06-16,bander,3,4,float
1.25,2011,colv,11colvsesa058,sesa,dpavlik,2011-06-17,bander,4,10,float
1.39,2011,colv,11colvsesa059,sesa,dpavlik,2011-06-17,bander,4,10,float
2.1,2011,colv,11colvsesa071,sesa,dpavlik,2011-06-21,searcher,4,1,float
1.09,2011,colv,11colvsesa124,sesa,bwilkinson,2011-06-10,searcher,3,6,float
1.1,2011,colv,11colvsesa125,sesa,bwilkinson,2011-06-10,searcher,4,9,float
1.06,2011,colv,11colvsesa130,sesa,bwilkinson,2011-06-12,searcher,3,5,float
1.09,2011,colv,11colvsesa136,sesa,bwilkinson,2011-06-13,searcher,4,0,float
1.1,2011,colv,11colvsesa137,sesa,bwilkinson,2011-06-13,searcher,4,4,float
1.24,2011,colv,11colvsesa140,sesa,bwilkinson,2011-06-13,bander,3,,
1.13,2011,colv,11colvsesa143,sesa,bwilkinson,2011-06-14,searcher,4,3,float
1.25,2011,colv,11colvsesa147,sesa,bwilkinson,2011-06-15,searcher,3,3,float
1.29,2011,colv,11colvsesa149,sesa,bwilkinson,2011-06-15,searcher,4,0,float
1.35,2011,colv,11colvsesa159,sesa,bwilkinson,2011-06-17,searcher,4,2,float
1.36,2011,colv,11colvsesa160,sesa,bwilkinson,2011-06-17,searcher,4,2,float
1.37,2011,colv,11colvsesa161,sesa,bwilkinson,2011-06-17,searcher,4,10,float
2.01,2011,colv,11colvsesa164,sesa,bwilkinson,2011-06-17,searcher,4,0,float
2.05,2011,colv,11colvsesa175,sesa,bwilkinson,2011-06-20,searcher,2,,
2.14,2011,colv,11colvsesa182,sesa,bwilkinson,2011-06-21,searcher,4,3,float
2.18,2011,colv,11colvsesa184,sesa,bwilkinson,2011-06-23,searcher,4,5,float
2.19,2011,colv,11colvsesa185,sesa,bwilkinson,2011-06-23,searcher,4,11,float
2.2,2011,colv,11colvsesa187,sesa,bwilkinson,2011-06-23,searcher,4,10,float
1.14,2011,colv,11colvsesa220,sesa,tdonnelly,2011-06-11,searcher,4,3,float
2.17,2011,colv,11colvsesa311,sesa,khogrefe,2011-06-22,searcher,4,0,float
1.18,2011,colv,11colvsesa749,sesa,epalm,2011-06-12,searcher,4,0,float
1.16,2011,colv,11colvsesa750,sesa,epalm,2011-06-12,searcher,3,,
1.32,2011,colv,11colvsesa799,sesa,epalm,2011-06-16,searcher,3,4,float
1.33,2011,colv,11colvsesa800,sesa,epalm,2011-06-16,searcher,4,2,float
1.41,2011,colv,11colvsesa807,sesa,epalm,2011-06-17,searcher,3,0,float
2.03,2011,colv,11colvsesa810,sesa,epalm,2011-06-18,searcher,4,0,float
2.05,2011,colv,11colvsesa812,sesa,epalm,2011-06-18,searcher,4,0,float
2.06,2011,colv,11colvsesa813,sesa,epalm,2011-06-18,searcher,4,6,float
1.4,2011,colv,11colvsesa821,sesa,epalm,2011-06-19,searcher,5,8,float
2.01,2011,colv,11colvsesa823,sesa,epalm,2011-06-19,searcher,4,11,float
2.02,2011,colv,11colvsesa824,sesa,epalm,2011-06-19,searcher,4,7,float
2.11,2011,colv,11colvsesa831,sesa,epalm,2011-06-20,searcher,4,8,float
2.26,2011,colv,11colvsesa901,sesa,bwilkinson,2011-07-01,searcher,4,11,float
2.27,2011,colv,11colvsesa902,sesa,bwilkinson,2011-07-03,searcher,4,11,float
1.07,2012,colv,12colvbbpl025,bbpl,dpavlik,2012-06-09,searcher,4,3,float
3.12,2012,colv,12colvbbpl1012,bbpl,dpavlik,2012-06-28,searcher,4,16,float
2.25,2012,colv,12colvbbpl1014,bbpl,dpavlik,2012-06-29,searcher,4,16,float
3.02,2012,colv,12colvbbpl1109,bbpl,bwilkinson,2012-06-25,searcher,4,13,float
2.15,2012,colv,12colvbbpl1207,bbpl,tdonnelly,2012-06-18,searcher,4,0,float
2.3,2012,colv,12colvbbpl198,bbpl,bwilkinson,2012-06-23,searcher,4,4,float
4.07,2012,colv,12colvdunl1123,dunl,bwilkinson,2012-07-11,searcher,4,10,float
3.15,2012,colv,12colvpesa1117,pesa,bwilkinson,2012-06-29,searcher,4,1,float
3.16,2012,colv,12colvpesa1118,pesa,bwilkinson,2012-06-29,searcher,4,7,float
3.17,2012,colv,12colvpesa1119,pesa,bwilkinson,2012-06-29,searcher,4,8,float
2.05,2012,colv,12colvpesa1758,pesa,vbaranyuk,2012-06-18,searcher,4,1,float
3.07,2012,colv,12colvpesa813,pesa,msmith,2012-06-26,searcher,4,7,float
3.21,2012,colv,12colvpesa820,pesa,msmith,2012-07-02,searcher,4,1,float
4.03,2012,colv,12colvpesa823,pesa,msmith,2012-07-04,searcher,4,8,float
2.27,2012,colv,12colvpesa825,pesa,msmith,2012-07-05,searcher,4,11,float
2.14,2012,colv,12colvreph1212,reph,tdonnelly,2012-06-21,searcher,4,10,float
4.06,2012,colv,12colvrnph1008,rnph,dpavlik,2012-06-19,bander,3,,
2.4,2012,colv,12colvrnph1105,rnph,bwilkinson,2012-06-25,searcher,4,3,float
2.41,2012,colv,12colvrnph1107,rnph,bwilkinson,2012-06-25,searcher,4,12,float
3.03,2012,colv,12colvrnph1110,rnph,bwilkinson,2012-06-25,searcher,4,2,float
3.18,2012,colv,12colvrnph1120,rnph,bwilkinson,2012-06-29,searcher,4,9,float
2.28,2012,colv,12colvrnph1122,rnph,bwilkinson,2012-07-11,searcher,3,,hatch
1.1,2012,colv,12colvrnph124,rnph,bwilkinson,2012-06-11,searcher,3,0,float
2.15,2012,colv,12colvrnph193,rnph,bwilkinson,2012-06-22,searcher,4,0,float
2.36,2012,colv,12colvrnph806,rnph,msmith,2012-06-24,searcher,4,0,float
3.08,2012,colv,12colvrnph814,rnph,msmith,2012-06-26,searcher,3,7,float
4.01,2012,colv,12colvrnph821,rnph,msmith,2012-07-02,searcher,4,14,float
4.02,2012,colv,12colvrnph822,rnph,msmith,2012-07-02,searcher,4,14,float
4.04,2012,colv,12colvrnph824,rnph,msmith,2012-07-04,searcher,4,14,float
4.05,2012,colv,12colvrnph826,rnph,msmith,2012-07-06,searcher,3,14,float
1.15,2012,colv,12colvrutu045,rutu,dpavlik,2012-06-11,searcher,4,3,float
1.37,2012,colv,12colvrutu098,rutu,dpavlik,2012-06-17,searcher,4,11,float
1.38,2012,colv,12colvrutu099,rutu,dpavlik,2012-06-17,searcher,3,10,float
1.39,2012,colv,12colvrutu100,rutu,dpavlik,2012-06-17,searcher,4,15,float
1.4,2012,colv,12colvrutu1001,rutu,dpavlik,2012-06-17,searcher,4,11,float
1.41,2012,colv,12colvrutu1002,rutu,dpavlik,2012-06-17,searcher,4,10,float
2.22,2012,colv,12colvrutu1010,rutu,dpavlik,2012-06-26,searcher,4,,hatch
2.23,2012,colv,12colvrutu1011,rutu,dpavlik,2012-06-27,searcher,4,,hatch
2.33,2012,colv,12colvrutu1779,rutu,vbaranyuk,2012-06-22,searcher,4,15,float
1.02,2012,colv,12colvsesa017,sesa,dpavlik,2012-06-09,searcher,4,1,float
1.03,2012,colv,12colvsesa019,sesa,dpavlik,2012-06-09,searcher,2,0,float
1.04,2012,colv,12colvsesa021,sesa,dpavlik,2012-06-09,searcher,4,1,float
1.05,2012,colv,12colvsesa023,sesa,dpavlik,2012-06-09,searcher,4,1,float
1.06,2012,colv,12colvsesa024,sesa,dpavlik,2012-06-09,searcher,4,1,float
1.05,2012,colv,12colvsesa029,sesa,dpavlik,2012-06-10,searcher,3,0,float
1.14,2012,colv,12colvsesa044,sesa,dpavlik,2012-06-11,searcher,4,2,float
1.16,2012,colv,12colvsesa047,sesa,dpavlik,2012-06-11,searcher,4,0,float
1.14,2012,colv,12colvsesa051,sesa,dpavlik,2012-06-12,searcher,3,3,float
1.17,2012,colv,12colvsesa057,sesa,dpavlik,2012-06-12,searcher,4,0,float
1.18,2012,colv,12colvsesa058,sesa,dpavlik,2012-06-12,searcher,4,5,float
1.2,2012,colv,12colvsesa060,sesa,dpavlik,2012-06-12,searcher,4,1,float
1.2,2012,colv,12colvsesa065,sesa,dpavlik,2012-06-13,searcher,4,1,float
1.21,2012,colv,12colvsesa067,sesa,dpavlik,2012-06-13,searcher,4,5,float
1.28,2012,colv,12colvsesa073,sesa,dpavlik,2012-06-14,searcher,4,2,float
1.29,2012,colv,12colvsesa074,sesa,dpavlik,2012-06-14,searcher,4,2,float
1.31,2012,colv,12colvsesa076,sesa,dpavlik,2012-06-14,searcher,4,1,float
1.32,2012,colv,12colvsesa077,sesa,dpavlik,2012-06-14,searcher,4,2,float
1.35,2012,colv,12colvsesa081,sesa,dpavlik,2012-06-14,searcher,4,3,float
1.27,2012,colv,12colvsesa082,sesa,dpavlik,2012-06-15,searcher,4,8,float
1.28,2012,colv,12colvsesa083,sesa,dpavlik,2012-06-15,searcher,4,5,float
1.29,2012,colv,12colvsesa084,sesa,dpavlik,2012-06-15,searcher,4,5,float
1.3,2012,colv,12colvsesa085,sesa,dpavlik,2012-06-15,searcher,4,2,float
1.31,2012,colv,12colvsesa086,sesa,dpavlik,2012-06-15,searcher,4,2,float
1.32,2012,colv,12colvsesa087,sesa,dpavlik,2012-06-15,bander,4,6,float
1.41,2012,colv,12colvsesa091,sesa,dpavlik,2012-06-16,bander,4,5,float
1.34,2012,colv,12colvsesa095,sesa,dpavlik,2012-06-17,searcher,4,11,float
1.35,2012,colv,12colvsesa096,sesa,dpavlik,2012-06-17,searcher,4,8,float
2.1,2012,colv,12colvsesa1003,sesa,dpavlik,2012-06-18,searcher,4,2,float
2.12,2012,colv,12colvsesa1005,sesa,dpavlik,2012-06-18,bander,4,3,float
2.04,2012,colv,12colvsesa1007,sesa,dpavlik,2012-06-19,searcher,4,9,float
2.39,2012,colv,12colvsesa1104,sesa,bwilkinson,2012-06-25,searcher,4,12,float
3.09,2012,colv,12colvsesa1114,sesa,bwilkinson,2012-06-27,searcher,4,12,float
3.1,2012,colv,12colvsesa1115,sesa,bwilkinson,2012-06-27,searcher,4,10,float
3.19,2012,colv,12colvsesa1121,sesa,bwilkinson,2012-06-29,searcher,4,11,float
1.03,2012,colv,12colvsesa116,sesa,bwilkinson,2012-06-09,searcher,2,,lay
1.04,2012,colv,12colvsesa117,sesa,bwilkinson,2012-06-09,searcher,1,,lay
2.16,2012,colv,12colvsesa1209,sesa,tdonnelly,2012-06-19,searcher,4,2,float
1.17,2012,colv,12colvsesa143,sesa,bwilkinson,2012-06-12,searcher,4,2,float
1.22,2012,colv,12colvsesa146,sesa,bwilkinson,2012-06-13,searcher,4,3,float
1.23,2012,colv,12colvsesa147,sesa,bwilkinson,2012-06-13,searcher,4,3,float
1.26,2012,colv,12colvsesa155,sesa,bwilkinson,2012-06-14,searcher,4,3,float
1.37,2012,colv,12colvsesa159,sesa,bwilkinson,2012-06-15,searcher,4,3,float
1.38,2012,colv,12colvsesa160,sesa,bwilkinson,2012-06-15,searcher,4,2,float
1.33,2012,colv,12colvsesa163,sesa,bwilkinson,2012-06-16,searcher,4,6,float
2.03,2012,colv,12colvsesa165,sesa,bwilkinson,2012-06-17,searcher,4,8,float
2.04,2012,colv,12colvsesa166,sesa,bwilkinson,2012-06-17,searcher,4,11,float
2.05,2012,colv,12colvsesa168,sesa,bwilkinson,2012-06-17,searcher,4,3,float
2.08,2012,colv,12colvsesa171,sesa,bwilkinson,2012-06-17,searcher,4,10,float
2.03,2012,colv,12colvsesa175,sesa,bwilkinson,2012-06-18,searcher,4,11,float
2.18,2012,colv,12colvsesa176,sesa,bwilkinson,2012-06-19,searcher,4,10,float
2.11,2012,colv,12colvsesa1760,sesa,vbaranyuk,2012-06-20,searcher,4,5,float
2.13,2012,colv,12colvsesa1762,sesa,vbaranyuk,2012-06-20,searcher,4,11,float
2.19,2012,colv,12colvsesa177,sesa,bwilkinson,2012-06-19,searcher,4,3,float
2.2,2012,colv,12colvsesa178,sesa,bwilkinson,2012-06-19,searcher,4,10,float
2.06,2012,colv,12colvsesa179,sesa,bwilkinson,2012-06-20,searcher,4,8,float
2.07,2012,colv,12colvsesa181,sesa,bwilkinson,2012-06-20,searcher,4,3,float
2.09,2012,colv,12colvsesa183,sesa,bwilkinson,2012-06-20,searcher,4,10,float
2.1,2012,colv,12colvsesa184,sesa,bwilkinson,2012-06-20,searcher,4,10,float
2.22,2012,colv,12colvsesa186,sesa,bwilkinson,2012-06-21,searcher,4,11,float
2.23,2012,colv,12colvsesa188,sesa,bwilkinson,2012-06-21,searcher,4,10,float
2.28,2012,colv,12colvsesa195,sesa,bwilkinson,2012-06-23,searcher,4,0,float
2.29,2012,colv,12colvsesa197,sesa,bwilkinson,2012-06-23,searcher,4,2,float
2.32,2012,colv,12colvsesa200,sesa,bwilkinson,2012-06-23,searcher,4,8,float
2.25,2012,colv,12colvsesa610,sesa,jkorol,2012-06-21,searcher,4,10,float
2.26,2012,colv,12colvsesa613,sesa,jkorol,2012-06-21,searcher,4,10,float
2.17,2012,colv,12colvsesa615,sesa,jkorol,2012-06-23,searcher,4,11,float
2.18,2012,colv,12colvsesa803,sesa,msmith,2012-06-23,searcher,4,13,float
2.19,2012,colv,12colvsesa810,sesa,msmith,2012-06-25,searcher,4,13,float
2.2,2012,colv,12colvsesa811,sesa,msmith,2012-06-25,searcher,4,13,float
3.06,2012,colv,12colvsesa812,sesa,msmith,2012-06-26,searcher,4,13,float
2.21,2012,colv,12colvstsa1112,stsa,bwilkinson,2012-06-26,searcher,4,12,float
1.21,2013,colv,13colvagpl021,amgp,scarvey,2013-06-14,searcher,4,3,float
2.13,2013,colv,13colvbbpl053,bbpl,scarvey,2013-06-19,searcher,4,6,float
1.24,2013,colv,13colvbbpl132,bbpl,bwilkinson,2013-06-14,searcher,5,13,float
2.05,2013,colv,13colvbbpl149,bbpl,bwilkinson,2013-06-17,searcher,4,13,float
2.06,2013,colv,13colvbbpl150,bbpl,bwilkinson,2013-06-17,searcher,4,13,float
2.13,2013,colv,13colvdunl049,dunl,scarvey,2013-06-18,searcher,4,3,float
2.3,2013,colv,13colvdunl067,dunl,scarvey,2013-06-21,searcher,4,2,float
3.14,2013,colv,13colvdunl084,dunl,scarvey,2013-06-23,searcher,4,11,float
3.34,2013,colv,13colvlbdo099,lbdo,scarvey,2013-07-11,searcher,4,,hatch
3.33,2013,colv,13colvpesa176,pesa,bwilkinson,2013-07-04,searcher,3,1,float
2.25,2013,colv,13colvpesa762,pesa,rharned,2013-06-21,searcher,4,8,float
3.26,2013,colv,13colvpesa776,pesa,rharned,2013-06-26,searcher,4,12,float
2.12,2013,colv,13colvreph047,reph,scarvey,2013-06-18,searcher,4,4,float
2.16,2013,colv,13colvreph057,reph,scarvey,2013-06-19,searcher,4,4,float
2.23,2013,colv,13colvreph066,reph,scarvey,2013-06-20,searcher,3,10,float
2.33,2013,colv,13colvreph070,reph,scarvey,2013-06-21,searcher,4,6,float
2.37,2013,colv,13colvreph075,reph,scarvey,2013-06-21,searcher,4,2,float
3.16,2013,colv,13colvreph086,reph,scarvey,2013-06-23,searcher,4,5,float
3.27,2013,colv,13colvreph093,reph,scarvey,2013-06-27,searcher,4,8,float
3.3,2013,colv,13colvreph098,reph,scarvey,2013-07-01,searcher,3,12,float
3.35,2013,colv,13colvreph100,reph,scarvey,2013-07-11,searcher,3,12,float
3.22,2013,colv,13colvreph169,reph,bwilkinson,2013-06-26,searcher,4,12,float
3.24,2013,colv,13colvreph171,reph,bwilkinson,2013-06-26,searcher,4,10,float
2.24,2013,colv,13colvreph2254,reph,tdonnelly,2013-06-21,searcher,4,12,float
2.27,2013,colv,13colvreph2258,reph,tdonnelly,2013-06-21,searcher,4,3,float
2.28,2013,colv,13colvreph2259,reph,tdonnelly,2013-06-21,searcher,4,2,float
2.32,2013,colv,13colvrnph069,rnph,scarvey,2013-06-21,searcher,4,7,float
1.28,2013,colv,13colvrnph143,rnph,bwilkinson,2013-06-15,searcher,4,0,float
2.2,2013,colv,13colvrnph161,rnph,bwilkinson,2013-06-20,searcher,4,0,float
2.21,2013,colv,13colvrnph162,rnph,bwilkinson,2013-06-20,searcher,3,,
3.23,2013,colv,13colvrnph170,rnph,bwilkinson,2013-06-26,searcher,4,12,float
3.28,2013,colv,13colvrnph173,rnph,bwilkinson,2013-06-28,searcher,4,3,float
2.37,2013,colv,13colvrnph174,rnph,bwilkinson,2013-06-29,searcher,3,5,float
2.25,2013,colv,13colvrnph2256,rnph,tdonnelly,2013-06-21,searcher,4,0,float
2.29,2013,colv,13colvrnph425,rnph,dhw,2013-06-23,searcher,4,0,float
1.29,2013,colv,13colvrnph736,rnph,rharned,2013-06-15,searcher,4,3,float
3.03,2013,colv,13colvrnph767,rnph,rharned,2013-06-22,searcher,4,14,float
3.32,2013,colv,13colvrnph783,rnph,rharned,2013-07-04,searcher,4,7,float
2.18,2013,colv,13colvrutu159,rutu,bwilkinson,2013-06-19,searcher,4,9,float
2.06,2013,colv,13colvrutu753,rutu,rharned,2013-06-18,searcher,4,11,float
3.2,2013,colv,13colvrutu775,rutu,rharned,2013-06-25,searcher,4,12,float
1.17,2013,colv,13colvsesa012,sesa,scarvey,2013-06-13,searcher,2,,
1.16,2013,colv,13colvsesa014,sesa,scarvey,2013-06-14,searcher,4,3,float
1.18,2013,colv,13colvsesa016,sesa,scarvey,2013-06-14,searcher,4,2,float
1.19,2013,colv,13colvsesa017,sesa,scarvey,2013-06-14,searcher,4,3,float
1.2,2013,colv,13colvsesa019,sesa,scarvey,2013-06-14,searcher,4,2,float
1.22,2013,colv,13colvsesa024,sesa,scarvey,2013-06-14,searcher,4,1,float
1.33,2013,colv,13colvsesa025,sesa,scarvey,2013-06-15,searcher,4,3,float
1.34,2013,colv,13colvsesa027,sesa,scarvey,2013-06-15,searcher,4,3,float
1.3,2013,colv,13colvsesa030,sesa,scarvey,2013-06-16,searcher,4,5,float
1.31,2013,colv,13colvsesa032,sesa,scarvey,2013-06-16,searcher,4,5,float
1.32,2013,colv,13colvsesa033,sesa,scarvey,2013-06-16,searcher,4,8,float
1.34,2013,colv,13colvsesa034,sesa,scarvey,2013-06-16,searcher,4,5,float
1.35,2013,colv,13colvsesa035,sesa,scarvey,2013-06-16,searcher,4,5,float
1.37,2013,colv,13colvsesa037,sesa,scarvey,2013-06-16,searcher,4,6,float
2.01,2013,colv,13colvsesa038,sesa,scarvey,2013-06-17,searcher,4,6,float
2.03,2013,colv,13colvsesa040,sesa,scarvey,2013-06-17,searcher,4,2,float
2.04,2013,colv,13colvsesa041,sesa,scarvey,2013-06-17,searcher,4,5,float
2.09,2013,colv,13colvsesa043,sesa,scarvey,2013-06-18,searcher,4,2,float
2.1,2013,colv,13colvsesa044,sesa,scarvey,2013-06-18,searcher,4,11,float
2.11,2013,colv,13colvsesa046,sesa,scarvey,2013-06-18,searcher,4,10,float
2.14,2013,colv,13colvsesa050,sesa,scarvey,2013-06-18,searcher,4,5,float
2.12,2013,colv,13colvsesa051,sesa,scarvey,2013-06-19,searcher,4,1,float
2.19,2013,colv,13colvsesa061,sesa,scarvey,2013-06-20,searcher,4,10,float
2.22,2013,colv,13colvsesa064,sesa,scarvey,2013-06-20,searcher,4,10,float
2.2,2013,colv,13colvsesa065,sesa,scarvey,2013-06-20,searcher,3,,
2.31,2013,colv,13colvsesa068,sesa,scarvey,2013-06-21,searcher,4,8,float
2.35,2013,colv,13colvsesa072,sesa,scarvey,2013-06-21,searcher,4,11,float
2.36,2013,colv,13colvsesa074,sesa,scarvey,2013-06-21,searcher,4,6,float
3.01,2013,colv,13colvsesa079,sesa,scarvey,2013-06-21,searcher,4,10,float
3.12,2013,colv,13colvsesa083,sesa,scarvey,2013-06-23,searcher,4,11,float
3.15,2013,colv,13colvsesa085,sesa,scarvey,2013-06-23,searcher,4,12,float
2.3,2013,colv,13colvsesa087,sesa,scarvey,2013-06-24,searcher,4,12,float
2.31,2013,colv,13colvsesa088,sesa,scarvey,2013-06-24,searcher,4,9,float
3.17,2013,colv,13colvsesa089,sesa,scarvey,2013-06-25,searcher,3,3,float
3.18,2013,colv,13colvsesa090,sesa,scarvey,2013-06-25,searcher,4,12,float
2.35,2013,colv,13colvsesa095,sesa,scarvey,2013-06-28,searcher,4,12,float
1.03,2013,colv,13colvsesa110,sesa,bwilkinson,2013-06-11,searcher,3,8,float
1.1,2013,colv,13colvsesa119,sesa,bwilkinson,2013-06-12,searcher,4,1,float
1.15,2013,colv,13colvsesa125,sesa,bwilkinson,2013-06-12,searcher,3,,hatch
1.15,2013,colv,13colvsesa131,sesa,bwilkinson,2013-06-13,searcher,4,1,float
1.24,2013,colv,13colvsesa138,sesa,bwilkinson,2013-06-15,searcher,4,0,float
1.25,2013,colv,13colvsesa140,sesa,bwilkinson,2013-06-15,searcher,4,1,float
2.1,2013,colv,13colvsesa155,sesa,bwilkinson,2013-06-18,searcher,4,8,float
2.22,2013,colv,13colvsesa163,sesa,bwilkinson,2013-06-20,searcher,4,12,float
